"Source","Target"
"3225","3337"
"3225","3398"
"3225","3408"
"3227","3266"
"3227","3293"
"3227","4586"
"3228","3229"
"3228","3327"
"3228","3332"
"3229","3231"
"3229","3234"
"3229","3245"
"3229","3252"
"3229","3266"
"3229","3268"
"3229","3276"
"3229","3278"
"3229","3290"
"3229","3291"
"3229","3293"
"3229","3306"
"3229","3307"
"3229","3314"
"3229","3318"
"3229","3327"
"3229","3330"
"3229","3337"
"3229","3340"
"3229","3341"
"3229","3343"
"3229","3348"
"3229","3357"
"3229","3380"
"3229","3382"
"3229","3384"
"3229","3387"
"3229","3411"
"3229","3426"
"3229","3759"
"3229","3881"
"3229","4027"
"3229","4817"
"3230","3234"
"3230","3266"
"3230","3268"
"3230","3271"
"3230","3286"
"3230","3293"
"3230","3340"
"3230","3353"
"3230","3379"
"3230","3387"
"3230","3390"
"3230","3398"
"3230","3411"
"3230","4463"
"3230","4498"
"3230","4663"
"3230","4787"
"3230","4928"
"3231","3234"
"3231","3272"
"3231","3291"
"3231","3314"
"3231","3398"
"3232","3246"
"3232","3308"
"3232","3325"
"3232","3372"
"3232","3414"
"3232","3709"
"3232","3790"
"3232","3986"
"3232","4147"
"3232","4256"
"3232","4378"
"3234","3250"
"3234","3252"
"3234","3271"
"3234","3286"
"3234","3290"
"3234","3291"
"3234","3293"
"3234","3307"
"3234","3318"
"3234","3335"
"3234","3337"
"3234","3340"
"3234","3352"
"3234","3353"
"3234","3382"
"3234","3387"
"3234","3398"
"3234","3411"
"3234","3414"
"3234","3422"
"3234","3426"
"3234","3759"
"3234","4463"
"3234","4663"
"3234","4719"
"3234","4928"
"3234","4929"
"3237","4028"
"3237","4597"
"3237","4618"
"3237","4641"
"3237","4690"
"3238","3405"
"3238","3867"
"3239","3300"
"3239","3315"
"3239","4176"
"3240","3344"
"3240","3372"
"3241","3325"
"3241","3341"
"3241","3763"
"3241","4297"
"3243","3291"
"3243","3340"
"3243","3372"
"3243","3398"
"3243","3414"
"3243","4311"
"3244","3266"
"3244","3293"
"3244","3302"
"3245","3291"
"3245","3337"
"3245","3361"
"3245","3411"
"3246","3266"
"3246","3286"
"3246","3290"
"3246","3318"
"3246","3325"
"3246","3341"
"3246","3364"
"3246","3395"
"3246","3414"
"3246","3453"
"3246","3597"
"3246","3643"
"3246","3702"
"3246","3759"
"3246","3913"
"3246","3980"
"3246","4040"
"3246","4142"
"3246","4145"
"3246","4361"
"3246","4441"
"3246","4618"
"3247","3524"
"3247","4250"
"3250","3414"
"3251","4537"
"3252","3272"
"3252","3307"
"3252","3372"
"3252","3380"
"3252","3395"
"3252","3398"
"3252","3443"
"3252","4663"
"3255","3295"
"3255","3913"
"3255","4248"
"3255","4378"
"3256","3309"
"3258","3272"
"3258","3584"
"3258","3626"
"3258","3627"
"3258","3643"
"3258","4000"
"3258","4008"
"3258","4150"
"3258","4278"
"3258","4387"
"3258","4489"
"3259","3331"
"3259","3398"
"3259","3405"
"3259","3633"
"3259","4066"
"3259","4241"
"3259","4399"
"3259","4403"
"3260","3933"
"3260","4444"
"3261","3272"
"3261","3276"
"3261","3290"
"3261","3293"
"3261","3313"
"3261","3340"
"3261","3371"
"3261","3382"
"3261","3395"
"3261","3881"
"3261","4027"
"3261","4190"
"3261","4541"
"3261","4663"
"3261","4928"
"3262","3383"
"3262","3472"
"3262","3483"
"3262","3486"
"3262","3584"
"3262","4068"
"3262","4088"
"3262","4410"
"3262","4515"
"3263","3372"
"3263","3796"
"3263","3810"
"3263","3876"
"3263","4322"
"3263","4614"
"3264","3372"
"3264","4475"
"3265","3380"
"3265","3422"
"3266","3268"
"3266","3271"
"3266","3272"
"3266","3290"
"3266","3307"
"3266","3318"
"3266","3319"
"3266","3340"
"3266","3341"
"3266","3353"
"3266","3364"
"3266","3379"
"3266","3387"
"3266","3390"
"3266","3408"
"3266","3410"
"3266","3414"
"3266","3426"
"3266","3430"
"3266","3549"
"3266","3759"
"3266","4031"
"3266","4103"
"3266","4776"
"3266","4834"
"3266","4853"
"3267","3469"
"3267","3936"
"3267","3950"
"3267","3962"
"3267","4047"
"3267","4572"
"3268","3303"
"3268","3367"
"3268","3382"
"3268","3411"
"3268","3472"
"3268","3598"
"3268","3759"
"3268","3874"
"3268","3876"
"3268","4027"
"3268","4034"
"3268","4048"
"3268","4094"
"3268","4135"
"3268","4572"
"3270","3340"
"3270","4917"
"3271","3290"
"3271","3293"
"3271","3302"
"3271","3307"
"3271","3340"
"3271","3341"
"3271","3344"
"3271","3353"
"3271","3361"
"3271","3364"
"3271","3372"
"3271","3379"
"3271","3382"
"3271","3384"
"3271","3398"
"3271","3408"
"3271","3411"
"3271","3425"
"3271","3480"
"3271","3759"
"3271","4048"
"3271","4541"
"3271","4663"
"3271","4928"
"3272","3278"
"3272","3284"
"3272","3293"
"3272","3307"
"3272","3318"
"3272","3325"
"3272","3330"
"3272","3343"
"3272","3344"
"3272","3348"
"3272","3380"
"3272","3390"
"3273","3367"
"3273","4030"
"3273","4578"
"3274","3339"
"3274","3450"
"3274","4346"
"3274","4390"
"3274","4652"
"3276","3382"
"3276","3414"
"3276","3717"
"3277","3864"
"3277","3933"
"3277","3998"
"3277","4082"
"3277","4093"
"3277","4293"
"3277","4690"
"3277","4790"
"3278","3307"
"3278","4122"
"3282","3619"
"3282","4634"
"3283","3372"
"3283","4537"
"3284","3293"
"3284","3357"
"3284","3645"
"3284","3809"
"3284","4663"
"3285","3398"
"3286","3290"
"3286","3291"
"3286","3306"
"3286","3318"
"3286","3364"
"3286","3657"
"3286","3759"
"3286","3898"
"3286","3980"
"3287","3414"
"3288","3292"
"3288","3344"
"3288","3409"
"3288","4096"
"3290","3291"
"3290","3293"
"3290","3380"
"3290","3390"
"3290","3422"
"3290","3426"
"3290","3759"
"3290","3881"
"3290","4331"
"3290","4663"
"3290","4928"
"3290","4996"
"3291","3293"
"3291","3307"
"3291","3318"
"3291","3337"
"3291","3340"
"3291","3341"
"3291","3353"
"3291","3371"
"3291","3372"
"3291","3380"
"3291","3387"
"3291","3398"
"3291","3408"
"3291","3411"
"3291","3422"
"3291","3654"
"3291","4048"
"3291","4191"
"3291","4463"
"3291","4663"
"3291","4928"
"3292","3376"
"3292","3405"
"3292","3717"
"3292","3872"
"3292","4333"
"3293","3318"
"3293","3380"
"3293","3384"
"3293","3387"
"3293","3426"
"3293","3834"
"3293","4663"
"3293","4928"
"3293","4958"
"3294","3503"
"3295","3367"
"3298","3301"
"3298","3302"
"3298","3353"
"3298","3372"
"3298","3390"
"3298","3395"
"3298","3398"
"3298","3410"
"3298","4586"
"3299","4003"
"3299","4190"
"3299","4599"
"3299","4626"
"3300","3344"
"3300","3482"
"3300","3582"
"3300","3874"
"3300","4019"
"3300","4074"
"3300","4149"
"3300","4611"
"3302","4872"
"3303","3350"
"3303","3371"
"3303","3557"
"3303","3834"
"3303","3874"
"3303","3983"
"3303","4273"
"3303","4836"
"3306","3313"
"3306","3759"
"3307","3318"
"3307","3325"
"3307","3333"
"3307","3340"
"3307","3398"
"3307","3480"
"3307","3643"
"3307","3881"
"3307","4027"
"3307","4034"
"3307","4191"
"3308","3341"
"3308","3443"
"3308","3598"
"3309","4285"
"3309","4294"
"3309","4313"
"3311","4760"
"3313","3318"
"3313","3325"
"3313","3327"
"3313","4256"
"3314","3318"
"3314","3325"
"3314","3380"
"3314","3398"
"3317","4312"
"3318","3319"
"3318","3325"
"3318","3340"
"3318","3341"
"3318","3380"
"3318","3382"
"3318","3384"
"3318","3390"
"3318","3398"
"3318","3419"
"3318","3426"
"3318","3443"
"3318","3471"
"3318","3759"
"3318","3936"
"3318","3980"
"3318","4027"
"3318","4034"
"3318","4424"
"3318","4663"
"3319","3325"
"3319","3395"
"3319","3398"
"3319","3414"
"3319","3854"
"3319","3881"
"3319","3889"
"3319","3980"
"3319","4031"
"3319","4151"
"3319","4586"
"3319","4595"
"3319","4599"
"3322","3731"
"3322","4222"
"3325","3333"
"3325","3340"
"3325","3341"
"3325","3350"
"3325","3379"
"3325","3380"
"3325","3382"
"3325","3387"
"3325","3395"
"3325","3408"
"3325","3410"
"3325","3414"
"3325","3426"
"3325","3430"
"3325","3471"
"3325","3480"
"3325","3680"
"3325","3787"
"3325","3980"
"3325","4027"
"3325","4034"
"3325","4051"
"3325","4159"
"3325","4190"
"3325","4586"
"3325","4663"
"3327","3382"
"3327","3410"
"3327","3936"
"3328","3376"
"3328","3394"
"3328","3398"
"3328","3564"
"3328","3581"
"3328","3796"
"3328","3839"
"3328","3892"
"3328","3901"
"3328","4623"
"3330","3409"
"3330","3452"
"3330","4069"
"3330","4990"
"3333","3375"
"3333","3414"
"3335","3350"
"3335","3410"
"3335","3874"
"3337","3398"
"3337","3408"
"3337","3426"
"3337","4256"
"3337","4311"
"3338","3733"
"3338","3928"
"3339","3409"
"3339","3436"
"3339","3483"
"3339","3601"
"3339","3731"
"3339","3733"
"3339","3842"
"3339","4114"
"3339","4629"
"3340","3341"
"3340","3344"
"3340","3379"
"3340","3380"
"3340","3387"
"3340","3390"
"3340","3398"
"3340","3408"
"3341","3358"
"3341","3364"
"3341","3382"
"3341","3387"
"3341","3398"
"3341","3411"
"3341","3414"
"3341","3430"
"3341","3471"
"3341","3548"
"3341","3568"
"3341","3717"
"3341","3760"
"3341","3980"
"3341","4663"
"3343","3633"
"3344","3350"
"3344","3372"
"3344","3374"
"3344","3376"
"3344","3380"
"3344","3411"
"3344","3531"
"3344","3626"
"3344","3728"
"3344","3799"
"3344","3882"
"3344","3928"
"3344","3966"
"3344","4092"
"3344","4297"
"3344","4358"
"3348","3881"
"3349","3858"
"3349","4788"
"3350","3367"
"3350","3372"
"3350","3382"
"3350","3395"
"3350","3443"
"3350","3468"
"3350","3511"
"3350","3671"
"3350","3717"
"3350","3727"
"3350","3882"
"3350","3955"
"3350","3979"
"3350","4088"
"3350","4092"
"3350","4167"
"3350","4324"
"3350","4618"
"3350","4633"
"3351","3380"
"3351","3409"
"3352","3380"
"3352","3398"
"3352","3408"
"3352","3670"
"3352","4256"
"3353","3387"
"3353","3395"
"3353","3422"
"3353","4663"
"3355","3392"
"3355","3464"
"3355","3476"
"3355","3515"
"3355","3557"
"3355","3754"
"3355","3899"
"3355","3949"
"3355","3999"
"3355","4061"
"3355","4104"
"3356","3584"
"3356","3594"
"3356","4063"
"3356","4413"
"3356","4633"
"3356","4679"
"3356","4700"
"3356","4719"
"3356","4792"
"3357","3409"
"3357","3462"
"3357","3502"
"3357","3553"
"3357","4920"
"3359","3509"
"3359","4141"
"3361","3398"
"3361","4048"
"3361","4311"
"3363","3392"
"3363","3464"
"3363","3515"
"3363","3899"
"3363","4041"
"3363","4061"
"3363","4104"
"3364","3426"
"3364","3759"
"3364","3881"
"3364","4031"
"3365","3758"
"3365","3941"
"3365","4023"
"3367","3482"
"3367","3597"
"3367","3618"
"3367","3637"
"3367","3643"
"3367","3755"
"3367","3763"
"3367","3817"
"3367","3834"
"3367","3846"
"3367","3876"
"3367","3919"
"3367","3943"
"3367","4027"
"3367","4044"
"3367","4051"
"3367","4091"
"3367","4103"
"3367","4131"
"3367","4663"
"3367","4788"
"3367","4996"
"3368","3403"
"3368","4078"
"3368","4399"
"3368","4479"
"3369","3930"
"3369","3941"
"3369","4108"
"3370","3371"
"3370","4191"
"3371","3379"
"3371","3398"
"3371","3419"
"3371","3636"
"3371","4034"
"3371","4135"
"3372","3379"
"3372","3380"
"3372","3398"
"3372","3411"
"3372","3427"
"3372","3499"
"3372","3502"
"3372","3594"
"3372","3669"
"3372","3869"
"3372","3874"
"3372","3882"
"3372","4256"
"3373","3382"
"3374","3384"
"3374","3900"
"3374","3937"
"3375","3414"
"3376","3934"
"3376","4044"
"3376","4092"
"3376","4109"
"3376","4500"
"3376","4781"
"3378","4569"
"3378","4949"
"3379","3390"
"3379","3398"
"3379","3411"
"3379","4663"
"3380","3398"
"3380","3404"
"3380","3411"
"3380","3430"
"3380","3443"
"3380","3584"
"3380","3874"
"3380","3881"
"3380","4088"
"3380","4663"
"3381","3876"
"3382","3387"
"3382","3398"
"3382","3414"
"3382","3443"
"3382","3610"
"3382","3913"
"3382","4003"
"3382","4027"
"3382","4031"
"3382","4109"
"3382","4145"
"3382","4424"
"3382","4521"
"3384","3398"
"3384","3410"
"3384","3414"
"3384","3594"
"3384","3689"
"3384","3760"
"3384","4088"
"3384","4114"
"3384","4788"
"3385","4141"
"3385","4829"
"3386","3471"
"3386","3565"
"3386","3686"
"3386","3758"
"3387","3390"
"3387","3395"
"3387","3398"
"3387","3410"
"3387","3759"
"3387","4048"
"3388","3403"
"3388","3411"
"3388","3823"
"3388","3891"
"3388","4028"
"3388","4099"
"3388","4106"
"3388","4500"
"3388","4573"
"3388","4626"
"3388","4641"
"3388","4776"
"3388","4916"
"3388","4919"
"3389","3462"
"3390","3398"
"3390","3411"
"3390","3654"
"3390","4128"
"3390","4313"
"3392","3464"
"3392","3476"
"3392","3754"
"3392","3899"
"3392","3999"
"3392","4061"
"3392","4104"
"3392","4473"
"3393","3709"
"3394","3552"
"3394","3617"
"3394","3851"
"3394","3877"
"3394","3968"
"3394","4021"
"3394","4076"
"3394","4147"
"3394","4149"
"3394","4152"
"3394","4351"
"3394","4428"
"3394","4535"
"3394","4760"
"3395","3414"
"3395","3422"
"3395","3471"
"3395","3979"
"3395","3980"
"3395","4048"
"3395","4145"
"3395","4161"
"3395","4663"
"3395","4787"
"3396","3405"
"3396","3582"
"3396","3986"
"3396","4528"
"3397","3657"
"3397","3939"
"3398","3404"
"3398","3408"
"3398","3410"
"3398","3411"
"3398","3422"
"3398","3426"
"3398","3759"
"3398","4027"
"3398","4663"
"3400","3708"
"3401","3501"
"3403","3429"
"3403","3665"
"3403","3819"
"3403","3879"
"3403","3884"
"3403","3947"
"3403","4001"
"3403","4028"
"3403","4090"
"3403","4098"
"3403","4099"
"3403","4118"
"3403","4167"
"3403","4651"
"3404","3411"
"3405","3472"
"3405","3564"
"3405","3593"
"3405","3835"
"3405","3869"
"3405","4281"
"3405","4341"
"3405","4351"
"3405","4399"
"3405","4535"
"3405","4555"
"3405","4572"
"3405","4578"
"3405","4771"
"3405","4792"
"3405","4835"
"3406","3780"
"3406","3830"
"3406","3954"
"3406","4088"
"3406","4096"
"3406","4145"
"3406","4147"
"3406","4154"
"3406","4293"
"3406","4594"
"3408","3414"
"3408","3426"
"3408","3443"
"3408","4027"
"3409","3495"
"3409","3509"
"3409","3887"
"3409","4092"
"3409","4475"
"3410","3672"
"3410","3872"
"3410","3980"
"3411","4297"
"3411","4807"
"3412","3500"
"3412","3846"
"3414","3913"
"3414","3980"
"3414","4034"
"3414","4124"
"3414","4135"
"3414","4311"
"3414","4663"
"3415","3656"
"3415","3892"
"3415","4463"
"3415","4600"
"3415","4749"
"3416","3874"
"3416","4356"
"3416","4410"
"3418","3740"
"3419","3980"
"3419","4191"
"3419","4663"
"3419","4817"
"3421","3517"
"3421","3860"
"3421","3964"
"3421","4010"
"3421","4082"
"3421","4131"
"3421","4403"
"3421","4418"
"3421","4618"
"3421","4698"
"3421","4835"
"3422","4463"
"3422","4928"
"3425","3610"
"3426","4048"
"3427","3527"
"3427","3551"
"3427","3781"
"3427","3892"
"3427","4463"
"3427","4836"
"3427","4965"
"3427","4996"
"3428","4012"
"3429","3773"
"3429","3819"
"3429","3947"
"3429","4001"
"3429","4071"
"3429","4090"
"3429","4176"
"3430","3471"
"3430","3597"
"3430","3845"
"3430","3980"
"3430","4103"
"3430","4135"
"3430","4541"
"3434","3551"
"3434","3643"
"3434","3815"
"3436","3633"
"3436","3684"
"3436","4058"
"3436","4129"
"3436","4252"
"3436","4571"
"3436","4733"
"3436","4895"
"3437","3805"
"3438","3851"
"3438","4339"
"3439","3463"
"3439","3517"
"3439","3531"
"3439","3824"
"3439","3982"
"3439","4011"
"3439","4068"
"3439","4092"
"3439","4120"
"3439","4150"
"3439","4360"
"3439","4428"
"3439","4435"
"3439","4440"
"3439","4663"
"3441","3802"
"3441","4106"
"3441","4799"
"3442","3498"
"3442","3574"
"3442","3890"
"3442","3976"
"3442","4142"
"3442","4313"
"3442","4626"
"3442","4636"
"3442","4991"
"3443","3717"
"3446","3522"
"3446","4049"
"3447","4022"
"3448","3631"
"3448","5000"
"3449","3450"
"3449","3517"
"3449","3535"
"3449","3684"
"3449","3917"
"3449","3986"
"3449","4022"
"3449","4059"
"3449","4248"
"3449","4390"
"3449","4603"
"3450","3915"
"3450","3920"
"3450","4062"
"3450","4094"
"3450","4390"
"3450","4836"
"3451","3582"
"3451","3694"
"3452","3472"
"3452","3488"
"3452","3680"
"3452","4069"
"3452","4440"
"3452","4990"
"3455","4141"
"3457","3788"
"3458","3574"
"3458","4144"
"3462","3717"
"3462","3740"
"3462","3809"
"3462","4137"
"3462","4640"
"3463","3874"
"3463","4762"
"3464","3754"
"3464","3899"
"3464","3949"
"3464","3999"
"3464","4104"
"3464","4978"
"3465","4082"
"3466","3938"
"3468","3985"
"3469","3901"
"3469","4259"
"3470","3919"
"3471","3483"
"3471","3527"
"3471","3709"
"3471","3781"
"3471","4027"
"3471","4082"
"3471","4103"
"3471","4191"
"3471","4410"
"3471","4663"
"3471","4665"
"3471","4780"
"3472","3503"
"3472","3615"
"3472","3936"
"3472","3986"
"3472","4069"
"3472","4114"
"3472","4996"
"3473","3685"
"3473","3854"
"3473","3890"
"3476","3515"
"3476","3754"
"3476","3899"
"3476","4041"
"3476","4061"
"3476","4104"
"3477","3694"
"3477","3872"
"3477","3998"
"3477","4137"
"3479","3870"
"3479","4780"
"3480","3637"
"3480","3728"
"3480","3775"
"3480","3785"
"3480","3841"
"3480","3916"
"3480","3943"
"3480","4079"
"3480","4125"
"3480","4572"
"3481","3983"
"3481","4273"
"3482","3608"
"3482","3716"
"3482","4039"
"3482","4092"
"3482","4136"
"3482","4275"
"3482","4382"
"3482","4597"
"3482","4658"
"3482","4752"
"3482","4814"
"3482","4996"
"3483","4608"
"3484","4840"
"3485","4488"
"3487","3508"
"3487","3778"
"3489","3531"
"3493","3582"
"3493","4141"
"3495","3854"
"3495","3936"
"3495","4028"
"3495","4069"
"3495","4411"
"3495","4763"
"3497","3735"
"3497","3776"
"3498","3531"
"3498","3876"
"3498","4111"
"3498","4150"
"3498","4352"
"3498","4354"
"3498","4382"
"3498","4496"
"3498","4572"
"3498","4574"
"3498","4762"
"3498","4792"
"3499","3921"
"3501","3509"
"3501","3675"
"3501","3739"
"3501","3996"
"3502","3835"
"3502","3969"
"3502","4109"
"3502","4227"
"3502","4406"
"3502","4597"
"3502","4814"
"3503","3626"
"3505","4141"
"3507","3509"
"3507","3652"
"3507","3663"
"3507","3781"
"3507","3850"
"3507","3868"
"3507","3905"
"3507","3931"
"3507","4021"
"3507","4125"
"3508","3720"
"3508","3778"
"3509","3876"
"3509","3887"
"3509","3976"
"3509","4110"
"3509","4378"
"3509","4500"
"3511","3781"
"3511","4105"
"3513","3780"
"3513","3790"
"3513","3854"
"3513","4116"
"3515","3899"
"3515","4041"
"3515","4061"
"3515","4104"
"3516","3622"
"3517","3531"
"3517","3630"
"3517","3709"
"3517","3933"
"3517","4002"
"3517","4131"
"3517","4150"
"3517","4222"
"3517","4395"
"3517","4411"
"3517","4418"
"3517","4603"
"3517","4898"
"3518","4792"
"3521","3830"
"3521","3866"
"3521","4121"
"3521","4267"
"3521","4278"
"3521","4398"
"3521","4594"
"3521","4847"
"3521","4999"
"3522","3559"
"3522","3617"
"3522","3850"
"3522","3883"
"3522","3887"
"3522","3907"
"3522","3956"
"3522","3970"
"3522","4047"
"3522","4072"
"3522","4203"
"3522","4211"
"3522","4308"
"3522","4327"
"3522","4835"
"3525","3883"
"3525","4021"
"3525","4141"
"3527","3549"
"3527","3618"
"3527","3817"
"3527","3846"
"3527","3872"
"3527","4135"
"3527","4606"
"3527","4733"
"3529","4663"
"3531","3589"
"3531","3631"
"3531","3936"
"3531","3970"
"3531","3989"
"3531","4068"
"3531","4211"
"3531","4795"
"3531","4860"
"3532","4105"
"3532","4876"
"3536","4760"
"3538","4383"
"3539","3917"
"3539","4673"
"3539","4752"
"3539","4771"
"3540","3718"
"3540","3811"
"3540","4013"
"3540","4064"
"3540","4065"
"3540","4070"
"3541","4860"
"3542","3908"
"3543","3605"
"3543","3864"
"3543","3876"
"3543","4109"
"3543","4123"
"3543","4811"
"3544","4105"
"3545","4022"
"3546","3557"
"3546","3617"
"3546","3898"
"3546","4028"
"3546","4872"
"3547","3757"
"3548","3643"
"3548","3817"
"3548","3849"
"3548","4131"
"3548","4197"
"3548","4780"
"3549","3626"
"3549","4105"
"3549","4828"
"3551","3635"
"3551","3698"
"3551","3781"
"3551","3907"
"3551","3996"
"3551","4141"
"3552","4339"
"3552","4344"
"3552","4350"
"3552","4354"
"3552","4371"
"3552","4594"
"3552","4760"
"3553","3717"
"3553","3947"
"3553","3986"
"3553","4613"
"3553","4751"
"3554","3621"
"3554","3728"
"3555","4032"
"3557","3949"
"3557","3999"
"3557","4104"
"3558","4079"
"3559","3805"
"3559","3892"
"3559","3964"
"3559","4047"
"3559","4126"
"3560","3643"
"3560","3820"
"3560","4103"
"3560","4152"
"3560","4611"
"3561","4383"
"3562","4092"
"3564","3727"
"3564","3801"
"3564","4264"
"3566","3689"
"3566","4135"
"3566","4225"
"3566","4406"
"3567","4215"
"3568","4040"
"3568","4760"
"3569","3766"
"3569","4485"
"3570","4025"
"3570","4101"
"3571","4811"
"3572","4413"
"3573","3805"
"3573","3810"
"3573","3892"
"3573","3964"
"3573","4056"
"3573","4072"
"3573","4205"
"3574","4329"
"3574","4343"
"3574","4350"
"3574","4400"
"3574","4444"
"3574","4507"
"3574","4780"
"3575","4077"
"3577","4309"
"3578","3764"
"3580","3645"
"3581","3858"
"3581","3870"
"3581","3874"
"3581","3898"
"3581","3908"
"3581","3915"
"3581","3950"
"3581","4082"
"3581","4205"
"3581","4227"
"3582","3694"
"3582","3810"
"3582","3954"
"3582","3976"
"3582","4069"
"3582","4520"
"3582","4572"
"3583","3855"
"3583","4017"
"3584","3596"
"3584","4079"
"3584","4275"
"3584","4431"
"3586","3633"
"3586","3933"
"3586","4090"
"3586","4150"
"3587","3855"
"3589","3735"
"3589","4756"
"3591","3986"
"3592","3631"
"3593","3858"
"3594","3654"
"3594","3934"
"3594","4063"
"3597","3605"
"3597","3675"
"3597","3759"
"3597","3881"
"3597","4274"
"3597","4713"
"3598","4003"
"3598","4028"
"3598","4092"
"3598","4226"
"3598","4235"
"3598","4996"
"3601","3781"
"3601","4082"
"3601","4141"
"3601","4143"
"3601","4366"
"3601","4493"
"3601","4536"
"3601","4590"
"3601","4626"
"3601","4711"
"3601","4716"
"3601","4744"
"3601","4755"
"3601","4777"
"3601","4787"
"3601","4803"
"3601","4846"
"3602","3630"
"3603","4616"
"3603","4742"
"3603","4913"
"3605","3639"
"3605","3647"
"3605","3681"
"3605","3815"
"3605","3817"
"3605","3844"
"3605","3846"
"3605","3864"
"3605","3872"
"3605","3901"
"3605","3946"
"3605","3960"
"3605","3980"
"3605","3987"
"3605","3989"
"3605","4005"
"3605","4007"
"3605","4027"
"3605","4040"
"3605","4051"
"3605","4058"
"3605","4089"
"3605","4093"
"3605","4103"
"3605","4121"
"3605","4123"
"3605","4124"
"3605","4131"
"3605","4135"
"3605","4137"
"3605","4142"
"3605","4153"
"3605","4159"
"3605","4161"
"3605","4361"
"3606","3789"
"3606","3959"
"3608","3633"
"3608","4106"
"3608","4323"
"3608","4448"
"3608","4573"
"3608","4687"
"3608","4872"
"3609","3883"
"3612","4152"
"3612","4431"
"3612","4591"
"3612","4780"
"3614","4297"
"3615","4235"
"3617","4021"
"3617","4141"
"3617","4210"
"3617","4265"
"3617","4359"
"3617","4686"
"3617","4700"
"3618","3694"
"3618","3781"
"3618","4082"
"3618","4413"
"3618","4492"
"3618","4579"
"3618","4836"
"3620","3891"
"3620","4106"
"3621","3895"
"3621","3907"
"3621","3996"
"3621","4087"
"3622","3892"
"3622","4828"
"3622","4836"
"3624","3718"
"3625","3849"
"3625","4965"
"3626","3834"
"3626","4297"
"3626","4372"
"3626","4435"
"3626","4622"
"3626","4651"
"3626","4687"
"3626","4790"
"3626","4846"
"3626","4894"
"3626","4990"
"3627","3643"
"3627","3966"
"3627","4056"
"3627","4150"
"3627","4361"
"3627","4405"
"3627","4538"
"3627","4663"
"3627","4756"
"3627","4780"
"3627","4793"
"3628","4557"
"3630","3950"
"3630","4248"
"3630","4435"
"3630","4520"
"3630","4538"
"3631","3950"
"3631","4048"
"3631","4068"
"3631","4400"
"3631","4792"
"3631","4978"
"3632","3693"
"3633","4121"
"3633","4141"
"3634","3956"
"3634","4052"
"3635","3890"
"3635","3950"
"3635","3996"
"3636","4914"
"3637","3717"
"3637","3728"
"3637","4190"
"3637","4928"
"3638","3874"
"3638","3893"
"3638","4114"
"3639","3643"
"3639","3866"
"3639","3972"
"3639","4124"
"3639","4131"
"3639","4929"
"3641","4383"
"3643","3716"
"3643","3830"
"3643","3856"
"3643","3913"
"3643","3919"
"3643","3946"
"3643","3972"
"3643","4008"
"3643","4092"
"3643","4139"
"3643","4733"
"3645","3781"
"3645","3800"
"3645","3809"
"3647","3684"
"3647","3876"
"3647","4022"
"3647","4087"
"3650","4256"
"3651","3687"
"3652","3810"
"3652","3892"
"3652","3935"
"3652","3996"
"3652","4975"
"3654","4406"
"3654","4626"
"3654","4743"
"3655","4047"
"3655","4072"
"3655","4350"
"3655","4746"
"3656","3728"
"3656","3781"
"3656","3814"
"3656","3895"
"3656","4589"
"3656","4762"
"3656","4768"
"3657","3835"
"3657","4176"
"3657","4919"
"3659","4472"
"3659","4536"
"3659","4867"
"3659","4975"
"3662","4361"
"3662","4780"
"3663","4210"
"3665","4846"
"3666","4358"
"3671","3847"
"3671","3887"
"3671","4203"
"3671","4781"
"3672","3706"
"3672","3709"
"3672","3793"
"3672","3917"
"3672","4185"
"3672","4372"
"3672","4410"
"3675","3759"
"3675","3844"
"3675","3849"
"3675","3870"
"3675","3876"
"3675","3901"
"3675","3911"
"3675","3919"
"3675","3962"
"3675","3993"
"3675","4037"
"3675","4039"
"3675","4093"
"3675","4129"
"3675","4844"
"3675","4860"
"3675","4864"
"3676","4411"
"3679","4099"
"3679","4383"
"3682","4111"
"3682","4626"
"3683","4440"
"3683","4689"
"3683","4771"
"3684","3799"
"3684","3826"
"3684","3860"
"3684","3876"
"3684","3921"
"3684","4045"
"3684","4076"
"3684","4082"
"3684","4111"
"3684","4116"
"3684","4131"
"3684","4134"
"3684","4154"
"3684","4167"
"3684","4329"
"3684","4361"
"3684","4400"
"3684","4444"
"3684","4520"
"3684","4578"
"3684","4607"
"3684","4733"
"3684","4756"
"3684","4860"
"3686","3950"
"3686","4063"
"3686","4406"
"3687","3909"
"3687","4781"
"3689","4093"
"3689","4101"
"3689","4205"
"3689","4575"
"3689","4872"
"3691","3959"
"3691","4112"
"3691","4575"
"3691","4863"
"3694","3854"
"3694","3870"
"3694","3915"
"3694","3917"
"3694","3976"
"3694","4056"
"3694","4094"
"3694","4293"
"3694","4419"
"3694","4538"
"3694","4575"
"3694","4756"
"3694","4807"
"3696","4007"
"3696","4063"
"3698","3892"
"3698","4049"
"3705","4141"
"3705","4154"
"3705","4471"
"3705","4840"
"3709","3793"
"3709","3822"
"3709","3970"
"3709","3986"
"3709","4008"
"3709","4022"
"3709","4072"
"3709","4221"
"3709","4334"
"3709","4360"
"3709","4440"
"3709","4714"
"3709","4733"
"3709","4847"
"3712","4056"
"3712","4063"
"3714","4719"
"3715","4115"
"3715","4351"
"3716","3815"
"3716","3874"
"3716","3917"
"3716","3919"
"3716","3950"
"3716","3954"
"3716","4040"
"3716","4049"
"3716","4309"
"3716","4320"
"3716","4339"
